#Geometry,HF/cc-pVTZ,MP2/cc-pVTZ,CCSD/cc-pVTZ,CCSD(T)/cc-pVTZ,HF@pyscf+ccpvtz,CCSD@pyscf+ccpvtz,CCSD(T)@pyscf+ccpvtz,DFT(PBE)@pyscf+ccpvtz
propane_00833,-118.290128546194,-118.83598572721901,-118.877683513794,-118.89836569347901,0.0,0.0,0.0,0.0
propane_00834,-118.284472566579,-118.83114035750799,-118.87305780375,-118.89411848373899,0.0,0.0,0.0,0.0
propane_00835,-118.285166605081,-118.832073022792,-118.874258431315,-118.895590571117,0.0,0.0,0.0,0.0
propane_00836,-118.29009404693701,-118.835187821691,-118.877150553557,-118.898027610415,0.0,0.0,0.0,0.0
propane_00837,-118.283451087547,-118.830330303767,-118.872724268554,-118.893994856977,0.0,0.0,0.0,0.0
propane_00838,-118.297026805569,-118.841115129395,-118.88288583302999,-118.903357480887,0.0,0.0,0.0,0.0
propane_00839,-118.285468218931,-118.83204736524401,-118.874159111677,-118.895142727581,0.0,0.0,0.0,0.0
propane_00840,-118.29450129746701,-118.839244052179,-118.88084051837,-118.90125267879299,0.0,0.0,0.0,0.0
propane_00841,-118.287156558714,-118.83283494970101,-118.874664601826,-118.89532298584999,0.0,0.0,0.0,0.0
propane_00842,-118.290317605,-118.835316874928,-118.877168640305,-118.89778366246,0.0,0.0,0.0,0.0
propane_00843,-118.28919713997,-118.834728617015,-118.876908357649,-118.89792643086399,0.0,0.0,0.0,0.0
propane_00844,-118.29454845276,-118.8394470958,-118.881752543054,-118.90278879581699,0.0,0.0,0.0,0.0
propane_00845,-118.29374875872499,-118.838808603803,-118.880750166172,-118.90162655944201,0.0,0.0,0.0,0.0
propane_00846,-118.291448817192,-118.837628940508,-118.879651315745,-118.900594906225,0.0,0.0,0.0,0.0
propane_00847,-118.296018358078,-118.840841955678,-118.882194399718,-118.902515981541,0.0,0.0,0.0,0.0
propane_00848,-118.29405274493,-118.840419766828,-118.88220974284799,-118.903020235316,0.0,0.0,0.0,0.0
propane_00849,-118.299393410308,-118.844358690029,-118.885759148189,-118.90623148290001,0.0,0.0,0.0,0.0
propane_00850,-118.293584915429,-118.83975834534701,-118.881567505905,-118.902445795478,0.0,0.0,0.0,0.0
propane_00851,-118.294675932579,-118.840623837848,-118.882576826052,-118.903495475995,0.0,0.0,0.0,0.0
propane_00852,-118.293200934496,-118.838361133622,-118.88004954002899,-118.900759542133,0.0,0.0,0.0,0.0
propane_00853,-118.286951193556,-118.83430182284799,-118.87666795956899,-118.898089573564,0.0,0.0,0.0,0.0
propane_00854,-118.29480802163401,-118.839110611671,-118.880398005647,-118.900793004252,0.0,0.0,0.0,0.0
propane_00855,-118.290790926982,-118.837490034028,-118.879622332936,-118.900676241902,0.0,0.0,0.0,0.0
propane_00856,-118.29988787933,-118.844201084454,-118.88563217489799,-118.905928023591,0.0,0.0,0.0,0.0
propane_00857,-118.29247204528,-118.838485989309,-118.88048510384701,-118.901338811738,0.0,0.0,0.0,0.0
propane_00858,-118.294929813538,-118.840092881747,-118.881985744638,-118.90270794069001,0.0,0.0,0.0,0.0
propane_00859,-118.297186082495,-118.841508284798,-118.88336025778601,-118.90395883887501,0.0,0.0,0.0,0.0
propane_00860,-118.28778408369699,-118.834122666575,-118.876482969584,-118.897646599788,0.0,0.0,0.0,0.0
propane_00861,-118.290115141489,-118.83454374158501,-118.876170581206,-118.896709561273,0.0,0.0,0.0,0.0
propane_00862,-118.287380192771,-118.833988950989,-118.876364866255,-118.897590532763,0.0,0.0,0.0,0.0
propane_00863,-118.298184947734,-118.842291158071,-118.88388736899701,-118.904305168071,0.0,0.0,0.0,0.0
propane_00864,-118.29310070805,-118.838980215158,-118.880960666082,-118.90175139403601,0.0,0.0,0.0,0.0
propane_00865,-118.293521189887,-118.838912936812,-118.880479135171,-118.900995000069,0.0,0.0,0.0,0.0
propane_00866,-118.295693089001,-118.840638683167,-118.88230942447599,-118.902840435278,0.0,0.0,0.0,0.0
propane_00867,-118.29171155054199,-118.837750090993,-118.880074846451,-118.901151864696,0.0,0.0,0.0,0.0
propane_00868,-118.29233673533399,-118.83644848701,-118.878086201415,-118.898639511884,0.0,0.0,0.0,0.0
propane_00869,-118.28268492420099,-118.829826778478,-118.87250267646,-118.894020518307,0.0,0.0,0.0,0.0
propane_00870,-118.291143801196,-118.83583008123199,-118.87744215699,-118.898050614681,0.0,0.0,0.0,0.0
propane_00871,-118.287567530865,-118.834581159639,-118.876646765863,-118.89774987322001,0.0,0.0,0.0,0.0
propane_00872,-118.29861950283899,-118.84355607382601,-118.885282852941,-118.905845033437,0.0,0.0,0.0,0.0
propane_00873,-118.288102827757,-118.834201544512,-118.87576629290001,-118.896432150839,0.0,0.0,0.0,0.0
propane_00874,-118.28820479971701,-118.835116165348,-118.87720566941799,-118.89824924057899,0.0,0.0,0.0,0.0
propane_00875,-118.28770602675101,-118.83245999525299,-118.873781164234,-118.894145071551,0.0,0.0,0.0,0.0
propane_00876,-118.27760546092699,-118.82583512768,-118.86832053277,-118.889835655512,0.0,0.0,0.0,0.0
propane_00877,-118.286965948316,-118.831582974732,-118.872984961617,-118.893467908439,0.0,0.0,0.0,0.0
propane_00878,-118.284291327894,-118.831505576557,-118.87392801650101,-118.89524992966899,0.0,0.0,0.0,0.0
propane_00879,-118.288882541409,-118.834774913324,-118.876497484788,-118.897232915001,0.0,0.0,0.0,0.0
propane_00880,-118.294321191925,-118.83973379292,-118.88143070774099,-118.902064646949,0.0,0.0,0.0,0.0
propane_00881,-118.282994859633,-118.83026806539,-118.872231564428,-118.893265370406,0.0,0.0,0.0,0.0
propane_00882,-118.28644706162599,-118.831450426271,-118.872702863347,-118.893059033927,0.0,0.0,0.0,0.0
propane_00883,-118.282420522743,-118.829458682275,-118.872048757338,-118.893384281172,0.0,0.0,0.0,0.0
propane_00884,-118.285829594004,-118.830777715252,-118.872342480017,-118.893024756104,0.0,0.0,0.0,0.0
propane_00885,-118.277244025234,-118.825181089743,-118.867647308053,-118.88926291828899,0.0,0.0,0.0,0.0
propane_00886,-118.291140208024,-118.836438699032,-118.87837284279699,-118.899223404966,0.0,0.0,0.0,0.0
propane_00887,-118.28558162969101,-118.83184397850799,-118.873664196373,-118.89446009079201,0.0,0.0,0.0,0.0
propane_00888,-118.280795465804,-118.827509658977,-118.869344768886,-118.89014822643,0.0,0.0,0.0,0.0
propane_00889,-118.27893049068899,-118.825380836714,-118.866966559676,-118.88764439033501,0.0,0.0,0.0,0.0
propane_00890,-118.28019200906999,-118.827356352723,-118.869655887102,-118.890898468263,0.0,0.0,0.0,0.0
propane_00891,-118.281071445086,-118.82665848279,-118.868420668914,-118.889233976186,0.0,0.0,0.0,0.0
propane_00892,-118.272104073179,-118.820144335242,-118.86254543538601,-118.88404978259001,0.0,0.0,0.0,0.0
propane_00893,-118.282357767237,-118.828971536777,-118.87076483092501,-118.891812535752,0.0,0.0,0.0,0.0
propane_00894,-118.278616713487,-118.826761183308,-118.868296162186,-118.889480382078,0.0,0.0,0.0,0.0
propane_00895,-118.286287892638,-118.833241609952,-118.875104177267,-118.89608644664101,0.0,0.0,0.0,0.0
propane_00896,-118.282131243252,-118.82874817049999,-118.86988781760401,-118.89042516213499,0.0,0.0,0.0,0.0
propane_00897,-118.282552902171,-118.829875834832,-118.871627124501,-118.892561857633,0.0,0.0,0.0,0.0
propane_00898,-118.28574524157,-118.83164930324301,-118.87323990984699,-118.893927560626,0.0,0.0,0.0,0.0
propane_00899,-118.28228119872999,-118.82932577825001,-118.87118689514999,-118.89235294321699,0.0,0.0,0.0,0.0
propane_00900,-118.286064168717,-118.831771947799,-118.873697904711,-118.894647356266,0.0,0.0,0.0,0.0
propane_00901,-118.28840362216299,-118.83391183086701,-118.876002565028,-118.896927894896,0.0,0.0,0.0,0.0
propane_00902,-118.285378830334,-118.831630470061,-118.873649515604,-118.89466416164,0.0,0.0,0.0,0.0
propane_00903,-118.29327731962499,-118.83843868203199,-118.880399583413,-118.901183873896,0.0,0.0,0.0,0.0
propane_00904,-118.29007251322001,-118.83604382002501,-118.87819787270399,-118.899167558611,0.0,0.0,0.0,0.0
propane_00905,-118.287316381612,-118.832750243896,-118.87444856288,-118.895048022001,0.0,0.0,0.0,0.0
propane_00906,-118.284136391138,-118.830426054769,-118.87240589575799,-118.893241658753,0.0,0.0,0.0,0.0
propane_00907,-118.288007732244,-118.83305346873101,-118.874948133899,-118.895596429676,0.0,0.0,0.0,0.0
propane_00908,-118.284069991456,-118.830301631472,-118.872449541848,-118.893570372677,0.0,0.0,0.0,0.0
propane_00909,-118.286895377734,-118.83261303098499,-118.87482056384701,-118.895879088058,0.0,0.0,0.0,0.0
propane_00910,-118.292579392133,-118.837823197321,-118.879958207218,-118.900826205949,0.0,0.0,0.0,0.0
propane_00911,-118.286923003323,-118.832833247729,-118.874826625705,-118.895679656426,0.0,0.0,0.0,0.0
propane_00912,-118.28681729948799,-118.832342535201,-118.874320320771,-118.895061829329,0.0,0.0,0.0,0.0
propane_00913,-118.286433819699,-118.832757177432,-118.87466866102301,-118.89566049776899,0.0,0.0,0.0,0.0
propane_00914,-118.287025848512,-118.83320623403499,-118.87486465880698,-118.895705771676,0.0,0.0,0.0,0.0
propane_00915,-118.29145057930799,-118.83728281782,-118.87931320022,-118.900234264588,0.0,0.0,0.0,0.0
propane_00916,-118.28398765714,-118.830274733148,-118.872065778475,-118.892940379216,0.0,0.0,0.0,0.0
propane_00917,-118.29192575798001,-118.837601278887,-118.879744645366,-118.900665399648,0.0,0.0,0.0,0.0
propane_00918,-118.288989202293,-118.83529985951701,-118.877090685588,-118.898035036626,0.0,0.0,0.0,0.0
propane_00919,-118.290374646983,-118.835866704782,-118.877364259496,-118.897968679795,0.0,0.0,0.0,0.0
propane_00920,-118.28895826040701,-118.83523102357,-118.87716739840499,-118.898026718897,0.0,0.0,0.0,0.0
propane_00921,-118.290486721659,-118.835876027337,-118.87751975265199,-118.898060171508,0.0,0.0,0.0,0.0
propane_00922,-118.29735825179199,-118.842452666939,-118.884525099178,-118.905332072947,0.0,0.0,0.0,0.0
propane_00923,-118.285649126364,-118.832041607873,-118.873970507193,-118.895008265725,0.0,0.0,0.0,0.0
propane_00924,-118.29728098175501,-118.841797859749,-118.88371814710199,-118.904423341324,0.0,0.0,0.0,0.0
propane_00925,-118.28665411349199,-118.83284935681601,-118.875148424679,-118.896222657581,0.0,0.0,0.0,0.0
propane_00926,-118.29409421858401,-118.83778993688101,-118.879561033613,-118.899943999315,0.0,0.0,0.0,0.0
propane_00927,-118.28661391516899,-118.833024966259,-118.875430575856,-118.89660057258301,0.0,0.0,0.0,0.0
propane_00928,-118.295558879569,-118.840052179399,-118.88163181107402,-118.902128328856,0.0,0.0,0.0,0.0
propane_00929,-118.29865656703801,-118.84383541694099,-118.885919047338,-118.906710815433,0.0,0.0,0.0,0.0
propane_00930,-118.293045724669,-118.838494921546,-118.88036734900601,-118.901075804525,0.0,0.0,0.0,0.0
propane_00931,-118.29752298556,-118.842160299546,-118.88411989434601,-118.904815417358,0.0,0.0,0.0,0.0
propane_00932,-118.285431119436,-118.83208891198299,-118.874345578603,-118.89556531427601,0.0,0.0,0.0,0.0
propane_00933,-118.29166159355199,-118.83587935299299,-118.877463550935,-118.89793936267401,0.0,0.0,0.0,0.0
propane_00934,-118.277771571944,-118.825952480364,-118.868286144317,-118.889714283175,0.0,0.0,0.0,0.0
propane_00935,-118.29135459006201,-118.835825015423,-118.87727940332701,-118.897641232523,0.0,0.0,0.0,0.0
propane_00936,-118.28443700342899,-118.83203720884701,-118.87413175449,-118.895324246963,0.0,0.0,0.0,0.0
propane_00937,-118.295878152307,-118.840928236372,-118.882504976581,-118.903021773088,0.0,0.0,0.0,0.0
propane_00938,-118.29364622107599,-118.83916766172001,-118.88107926885401,-118.901780835142,0.0,0.0,0.0,0.0
propane_00939,-118.290011455518,-118.835758430849,-118.877877513243,-118.898705289362,0.0,0.0,0.0,0.0
propane_00940,-118.29250772964501,-118.83672559904899,-118.87860410160499,-118.899079099893,0.0,0.0,0.0,0.0
propane_00941,-118.279930172195,-118.82644469768101,-118.86885915196501,-118.890012451758,0.0,0.0,0.0,0.0
propane_00942,-118.289625059807,-118.83368165716499,-118.875680392468,-118.89627841798901,0.0,0.0,0.0,0.0
propane_00943,-118.280987475096,-118.827299567036,-118.869679562304,-118.890824329373,0.0,0.0,0.0,0.0
propane_00944,-118.289094700096,-118.833581359234,-118.875581536101,-118.89623941446101,0.0,0.0,0.0,0.0
propane_00945,-118.284816550783,-118.830765378969,-118.873035982812,-118.894028941875,0.0,0.0,0.0,0.0
propane_00946,-118.29362582929001,-118.838259689865,-118.880138315726,-118.900719652975,0.0,0.0,0.0,0.0
propane_00947,-118.29402702172399,-118.839195917032,-118.881218854866,-118.90194561242399,0.0,0.0,0.0,0.0
propane_00948,-118.290562082773,-118.836038738524,-118.878000153589,-118.89878202648501,0.0,0.0,0.0,0.0
propane_00949,-118.29160864967899,-118.836862549122,-118.878877836439,-118.899765500422,0.0,0.0,0.0,0.0
propane_00950,-118.284310298538,-118.830422677641,-118.87242106356301,-118.89353742235001,0.0,0.0,0.0,0.0
propane_00951,-118.290338752624,-118.83593576674,-118.87793887111602,-118.898909681157,0.0,0.0,0.0,0.0
propane_00952,-118.287946378402,-118.83451029375401,-118.876276437539,-118.89722122874201,0.0,0.0,0.0,0.0
propane_00953,-118.28644429889299,-118.832728641416,-118.87417884292101,-118.89488273994499,0.0,0.0,0.0,0.0
propane_00954,-118.28835110117399,-118.83484497194,-118.87664715714001,-118.897523217736,0.0,0.0,0.0,0.0
propane_00955,-118.288767061869,-118.83516228653099,-118.876527721944,-118.89728121499701,0.0,0.0,0.0,0.0
propane_00956,-118.28886778912,-118.835485283664,-118.87736619691799,-118.898360725198,0.0,0.0,0.0,0.0
propane_00957,-118.2902747999,-118.836245293931,-118.87807021263599,-118.898931774438,0.0,0.0,0.0,0.0
propane_00958,-118.285400047628,-118.831890554202,-118.87377106439101,-118.89479481766001,0.0,0.0,0.0,0.0
propane_00959,-118.288285680234,-118.83388350680299,-118.875770274022,-118.896675621284,0.0,0.0,0.0,0.0
propane_00960,-118.290700177644,-118.836656345883,-118.878800888025,-118.899812063441,0.0,0.0,0.0,0.0
propane_00961,-118.294205521088,-118.839009252122,-118.880648054361,-118.90116014672,0.0,0.0,0.0,0.0
propane_00962,-118.291983407063,-118.837750232272,-118.879645279092,-118.90039920007601,0.0,0.0,0.0,0.0
propane_00963,-118.294336902089,-118.839379907484,-118.881100829382,-118.90170853564,0.0,0.0,0.0,0.0
propane_00964,-118.292000642848,-118.83765696531401,-118.879691783331,-118.900616482414,0.0,0.0,0.0,0.0
propane_00965,-118.29178249834101,-118.837106196327,-118.87911337042499,-118.89994790969801,0.0,0.0,0.0,0.0
propane_00966,-118.28828908196199,-118.83400424349001,-118.87594851243901,-118.896808786975,0.0,0.0,0.0,0.0
propane_00967,-118.28766475058,-118.833642119557,-118.87580300184099,-118.89679530088199,0.0,0.0,0.0,0.0
propane_00968,-118.28466116192301,-118.83045344079201,-118.872160624,-118.89291638777,0.0,0.0,0.0,0.0
propane_00969,-118.28950454164499,-118.83538171056601,-118.87726033320801,-118.898073546494,0.0,0.0,0.0,0.0
propane_00970,-118.288120382673,-118.833859456453,-118.87547834768,-118.89611474811701,0.0,0.0,0.0,0.0
propane_00971,-118.29249104337099,-118.838233434463,-118.880126831192,-118.900912537645,0.0,0.0,0.0,0.0
propane_00972,-118.29198274174499,-118.838166687541,-118.879905847319,-118.90083719576599,0.0,0.0,0.0,0.0
propane_00973,-118.29311667316401,-118.839530981461,-118.881227507101,-118.902241499582,0.0,0.0,0.0,0.0
propane_00974,-118.294092325325,-118.84062949330799,-118.882423471155,-118.90342577705201,0.0,0.0,0.0,0.0
propane_00975,-118.288742968855,-118.83499109100201,-118.876302695476,-118.89692940514,0.0,0.0,0.0,0.0
propane_00976,-118.292377510511,-118.838735529574,-118.88054378138901,-118.901437536317,0.0,0.0,0.0,0.0
propane_00977,-118.285705208385,-118.83224843666201,-118.87384524905899,-118.89470079235501,0.0,0.0,0.0,0.0
propane_00978,-118.292619903286,-118.83839554076599,-118.88019524021799,-118.901025801903,0.0,0.0,0.0,0.0
propane_00979,-118.290656021713,-118.83662473462401,-118.878432217376,-118.899241436254,0.0,0.0,0.0,0.0
propane_00980,-118.292166711175,-118.838051462575,-118.879753941318,-118.900469413229,0.0,0.0,0.0,0.0
propane_00981,-118.29772909429701,-118.843024175026,-118.884986341446,-118.905774563688,0.0,0.0,0.0,0.0
propane_00982,-118.292029594338,-118.837524572083,-118.879365311881,-118.900190463412,0.0,0.0,0.0,0.0
propane_00983,-118.293424017184,-118.83913130000799,-118.88133642838801,-118.902341599002,0.0,0.0,0.0,0.0
propane_00984,-118.289053210222,-118.83433292689399,-118.87610887682301,-118.89675527442199,0.0,0.0,0.0,0.0
propane_00985,-118.288997796351,-118.834959433465,-118.876945931665,-118.89778853566999,0.0,0.0,0.0,0.0
propane_00986,-118.291751582265,-118.836916661643,-118.87867625349399,-118.899311815707,0.0,0.0,0.0,0.0
propane_00987,-118.28829137662301,-118.834434640515,-118.87649284215401,-118.897440696877,0.0,0.0,0.0,0.0
propane_00988,-118.294066310334,-118.838820658339,-118.880778740522,-118.901478178785,0.0,0.0,0.0,0.0
propane_00989,-118.284427225826,-118.83055020612,-118.87275961005899,-118.89376535788,0.0,0.0,0.0,0.0
propane_00990,-118.291130160975,-118.836800843372,-118.87897497974899,-118.899972048309,0.0,0.0,0.0,0.0
propane_00991,-118.29166565243099,-118.837211062179,-118.879071885831,-118.89989421938999,0.0,0.0,0.0,0.0
propane_00992,-118.288742709757,-118.83595221509701,-118.87780644195499,-118.89884748931101,0.0,0.0,0.0,0.0
propane_00993,-118.292323782204,-118.837621777265,-118.878745896539,-118.899037337591,0.0,0.0,0.0,0.0
propane_00994,-118.285487128666,-118.83286190598899,-118.87463950008,-118.89558613683799,0.0,0.0,0.0,0.0
propane_00995,-118.290870269702,-118.836476861523,-118.877959581816,-118.898583834754,0.0,0.0,0.0,0.0
propane_00996,-118.291477299566,-118.837562874062,-118.879580210545,-118.900594426124,0.0,0.0,0.0,0.0
propane_00997,-118.288311250851,-118.83466409320499,-118.8766690123,-118.89776879262301,0.0,0.0,0.0,0.0
propane_00998,-118.292329748825,-118.837463039763,-118.87925600685699,-118.899992050854,0.0,0.0,0.0,0.0
propane_00999,-118.285236838848,-118.8321254097,-118.874370794666,-118.895541218868,0.0,0.0,0.0,0.0
propane_01000,-118.29264913600599,-118.83688270356001,-118.878389339805,-118.89871440999599,0.0,0.0,0.0,0.0
butane_00000,-157.35027813502,-158.07004303012,-158.122281467622,-158.150525849798,0.0,0.0,0.0,0.0
butane_00001,-157.34098345331302,-158.060513735604,-158.112549372987,-158.140678384958,0.0,0.0,0.0,0.0
butane_00002,-157.32661263722602,-158.047715346948,-158.099756059455,-158.127966053435,0.0,0.0,0.0,0.0
butane_00003,-157.335765590876,-158.055748296688,-158.108226874168,-158.136568948865,0.0,0.0,0.0,0.0
butane_00004,-157.334138509634,-158.05453340644502,-158.10657342262502,-158.134799237796,0.0,0.0,0.0,0.0
butane_00005,-157.337725991203,-158.057500668829,-158.109570818304,-158.137675563053,0.0,0.0,0.0,0.0
butane_00006,-157.342013530351,-158.060854828215,-158.113038701911,-158.141021049551,0.0,0.0,0.0,0.0
butane_00007,-157.334187857453,-158.055563429507,-158.107891928846,-158.13646191098601,0.0,0.0,0.0,0.0
butane_00008,-157.333907905587,-158.053464400203,-158.105123730315,-158.132878693066,0.0,0.0,0.0,0.0
butane_00009,-157.331626463864,-158.052024916492,-158.104388059867,-158.13280479960198,0.0,0.0,0.0,0.0
butane_00010,-157.323405572628,-158.046313174748,-158.098738033791,-158.12749673583,0.0,0.0,0.0,0.0
butane_00011,-157.333396607332,-158.05140415323402,-158.103331349627,-158.131010918287,0.0,0.0,0.0,0.0
butane_00012,-157.324488580099,-158.046886776747,-158.09938296189802,-158.128204678436,0.0,0.0,0.0,0.0
butane_00013,-157.33284491946898,-158.05388600415898,-158.106091507511,-158.134510066935,0.0,0.0,0.0,0.0
